,timeslice,commodity,region,technology,year,agent,category,sector,supply
0,"('winter', 'all-week', 'night')",CO2f,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,14.71294302211
1,"('winter', 'all-week', 'night')",CO2f,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
2,"('winter', 'all-week', 'night')",CO2f,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
3,"('winter', 'all-week', 'night')",CO2f,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,52.11324418430
4,"('winter', 'all-week', 'night')",CO2f,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
5,"('winter', 'all-week', 'night')",CO2f,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,90.49519290493
6,"('winter', 'all-week', 'night')",CO2f,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
7,"('winter', 'all-week', 'night')",CO2f,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
8,"('winter', 'all-week', 'night')",CO2f,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
9,"('winter', 'all-week', 'night')",biomass,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
10,"('winter', 'all-week', 'night')",biomass,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
11,"('winter', 'all-week', 'night')",biomass,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
12,"('winter', 'all-week', 'night')",biomass,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
13,"('winter', 'all-week', 'night')",biomass,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
14,"('winter', 'all-week', 'night')",biomass,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
15,"('winter', 'all-week', 'night')",biomass,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
16,"('winter', 'all-week', 'night')",biomass,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
17,"('winter', 'all-week', 'night')",biomass,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
18,"('winter', 'all-week', 'night')",coal,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
19,"('winter', 'all-week', 'night')",coal,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
20,"('winter', 'all-week', 'night')",coal,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
21,"('winter', 'all-week', 'night')",coal,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
22,"('winter', 'all-week', 'night')",coal,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
23,"('winter', 'all-week', 'night')",coal,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
24,"('winter', 'all-week', 'night')",coal,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
25,"('winter', 'all-week', 'night')",coal,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
26,"('winter', 'all-week', 'night')",coal,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
27,"('winter', 'all-week', 'night')",gas,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
28,"('winter', 'all-week', 'night')",gas,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
29,"('winter', 'all-week', 'night')",gas,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
30,"('winter', 'all-week', 'night')",gas,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
31,"('winter', 'all-week', 'night')",gas,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
32,"('winter', 'all-week', 'night')",gas,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
33,"('winter', 'all-week', 'night')",gas,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
34,"('winter', 'all-week', 'night')",gas,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
35,"('winter', 'all-week', 'night')",gas,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
36,"('winter', 'all-week', 'night')",geothermal,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
37,"('winter', 'all-week', 'night')",geothermal,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
38,"('winter', 'all-week', 'night')",geothermal,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
39,"('winter', 'all-week', 'night')",geothermal,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
40,"('winter', 'all-week', 'night')",geothermal,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
41,"('winter', 'all-week', 'night')",geothermal,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
42,"('winter', 'all-week', 'night')",geothermal,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
43,"('winter', 'all-week', 'night')",geothermal,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
44,"('winter', 'all-week', 'night')",geothermal,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
45,"('winter', 'all-week', 'night')",hydro,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
46,"('winter', 'all-week', 'night')",hydro,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
47,"('winter', 'all-week', 'night')",hydro,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
48,"('winter', 'all-week', 'night')",hydro,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
49,"('winter', 'all-week', 'night')",hydro,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
50,"('winter', 'all-week', 'night')",hydro,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
51,"('winter', 'all-week', 'night')",hydro,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
52,"('winter', 'all-week', 'night')",hydro,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
53,"('winter', 'all-week', 'night')",hydro,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
54,"('winter', 'all-week', 'night')",hfo,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
55,"('winter', 'all-week', 'night')",hfo,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
56,"('winter', 'all-week', 'night')",hfo,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
57,"('winter', 'all-week', 'night')",hfo,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
58,"('winter', 'all-week', 'night')",hfo,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
59,"('winter', 'all-week', 'night')",hfo,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
60,"('winter', 'all-week', 'night')",hfo,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
61,"('winter', 'all-week', 'night')",hfo,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
62,"('winter', 'all-week', 'night')",hfo,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
63,"('winter', 'all-week', 'night')",lfo,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
64,"('winter', 'all-week', 'night')",lfo,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
65,"('winter', 'all-week', 'night')",lfo,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
66,"('winter', 'all-week', 'night')",lfo,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
67,"('winter', 'all-week', 'night')",lfo,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
68,"('winter', 'all-week', 'night')",lfo,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
69,"('winter', 'all-week', 'night')",lfo,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
70,"('winter', 'all-week', 'night')",lfo,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
71,"('winter', 'all-week', 'night')",lfo,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
72,"('winter', 'all-week', 'night')",solar,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
73,"('winter', 'all-week', 'night')",solar,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
74,"('winter', 'all-week', 'night')",solar,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
75,"('winter', 'all-week', 'night')",solar,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
76,"('winter', 'all-week', 'night')",solar,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
77,"('winter', 'all-week', 'night')",solar,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
78,"('winter', 'all-week', 'night')",solar,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
79,"('winter', 'all-week', 'night')",solar,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
80,"('winter', 'all-week', 'night')",solar,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
81,"('winter', 'all-week', 'night')",uranium,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
82,"('winter', 'all-week', 'night')",uranium,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
83,"('winter', 'all-week', 'night')",uranium,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
84,"('winter', 'all-week', 'night')",uranium,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
85,"('winter', 'all-week', 'night')",uranium,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
86,"('winter', 'all-week', 'night')",uranium,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
87,"('winter', 'all-week', 'night')",uranium,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
88,"('winter', 'all-week', 'night')",uranium,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
89,"('winter', 'all-week', 'night')",uranium,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
90,"('winter', 'all-week', 'night')",wind,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
91,"('winter', 'all-week', 'night')",wind,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
92,"('winter', 'all-week', 'night')",wind,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
93,"('winter', 'all-week', 'night')",wind,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
94,"('winter', 'all-week', 'night')",wind,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
95,"('winter', 'all-week', 'night')",wind,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
96,"('winter', 'all-week', 'night')",wind,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
97,"('winter', 'all-week', 'night')",wind,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
98,"('winter', 'all-week', 'night')",wind,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
99,"('winter', 'all-week', 'night')",electricity,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.14712943022
100,"('winter', 'all-week', 'night')",electricity,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,1.08225139328
101,"('winter', 'all-week', 'night')",electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.64646429628
102,"('winter', 'all-week', 'night')",electricity,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.75199486557
103,"('winter', 'all-week', 'night')",electricity,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.32232528440
104,"('winter', 'all-week', 'night')",electricity,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,1.16918853882
105,"('winter', 'all-week', 'night')",electricity,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.19373603716
106,"('winter', 'all-week', 'night')",electricity,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00691015428
107,"('winter', 'all-week', 'night')",electricity,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
108,"('winter', 'all-week', 'day')",CO2f,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,14.43149884787
109,"('winter', 'all-week', 'day')",CO2f,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
110,"('winter', 'all-week', 'day')",CO2f,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
111,"('winter', 'all-week', 'day')",CO2f,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,51.11636891914
112,"('winter', 'all-week', 'day')",CO2f,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
113,"('winter', 'all-week', 'day')",CO2f,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,88.76410859355
114,"('winter', 'all-week', 'day')",CO2f,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
115,"('winter', 'all-week', 'day')",CO2f,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
116,"('winter', 'all-week', 'day')",CO2f,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
117,"('winter', 'all-week', 'day')",biomass,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
118,"('winter', 'all-week', 'day')",biomass,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
119,"('winter', 'all-week', 'day')",biomass,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
120,"('winter', 'all-week', 'day')",biomass,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
121,"('winter', 'all-week', 'day')",biomass,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
122,"('winter', 'all-week', 'day')",biomass,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
123,"('winter', 'all-week', 'day')",biomass,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
124,"('winter', 'all-week', 'day')",biomass,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
125,"('winter', 'all-week', 'day')",biomass,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
126,"('winter', 'all-week', 'day')",coal,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
127,"('winter', 'all-week', 'day')",coal,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
128,"('winter', 'all-week', 'day')",coal,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
129,"('winter', 'all-week', 'day')",coal,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
130,"('winter', 'all-week', 'day')",coal,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
131,"('winter', 'all-week', 'day')",coal,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
132,"('winter', 'all-week', 'day')",coal,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
133,"('winter', 'all-week', 'day')",coal,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
134,"('winter', 'all-week', 'day')",coal,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
135,"('winter', 'all-week', 'day')",gas,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
136,"('winter', 'all-week', 'day')",gas,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
137,"('winter', 'all-week', 'day')",gas,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
138,"('winter', 'all-week', 'day')",gas,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
139,"('winter', 'all-week', 'day')",gas,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
140,"('winter', 'all-week', 'day')",gas,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
141,"('winter', 'all-week', 'day')",gas,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
142,"('winter', 'all-week', 'day')",gas,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
143,"('winter', 'all-week', 'day')",gas,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
144,"('winter', 'all-week', 'day')",geothermal,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
145,"('winter', 'all-week', 'day')",geothermal,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
146,"('winter', 'all-week', 'day')",geothermal,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
147,"('winter', 'all-week', 'day')",geothermal,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
148,"('winter', 'all-week', 'day')",geothermal,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
149,"('winter', 'all-week', 'day')",geothermal,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
150,"('winter', 'all-week', 'day')",geothermal,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
151,"('winter', 'all-week', 'day')",geothermal,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
152,"('winter', 'all-week', 'day')",geothermal,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
153,"('winter', 'all-week', 'day')",hydro,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
154,"('winter', 'all-week', 'day')",hydro,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
155,"('winter', 'all-week', 'day')",hydro,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
156,"('winter', 'all-week', 'day')",hydro,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
157,"('winter', 'all-week', 'day')",hydro,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
158,"('winter', 'all-week', 'day')",hydro,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
159,"('winter', 'all-week', 'day')",hydro,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
160,"('winter', 'all-week', 'day')",hydro,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
161,"('winter', 'all-week', 'day')",hydro,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
162,"('winter', 'all-week', 'day')",hfo,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
163,"('winter', 'all-week', 'day')",hfo,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
164,"('winter', 'all-week', 'day')",hfo,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
165,"('winter', 'all-week', 'day')",hfo,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
166,"('winter', 'all-week', 'day')",hfo,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
167,"('winter', 'all-week', 'day')",hfo,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
168,"('winter', 'all-week', 'day')",hfo,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
169,"('winter', 'all-week', 'day')",hfo,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
170,"('winter', 'all-week', 'day')",hfo,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
171,"('winter', 'all-week', 'day')",lfo,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
172,"('winter', 'all-week', 'day')",lfo,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
173,"('winter', 'all-week', 'day')",lfo,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
174,"('winter', 'all-week', 'day')",lfo,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
175,"('winter', 'all-week', 'day')",lfo,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
176,"('winter', 'all-week', 'day')",lfo,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
177,"('winter', 'all-week', 'day')",lfo,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
178,"('winter', 'all-week', 'day')",lfo,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
179,"('winter', 'all-week', 'day')",lfo,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
180,"('winter', 'all-week', 'day')",solar,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
181,"('winter', 'all-week', 'day')",solar,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
182,"('winter', 'all-week', 'day')",solar,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
183,"('winter', 'all-week', 'day')",solar,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
184,"('winter', 'all-week', 'day')",solar,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
185,"('winter', 'all-week', 'day')",solar,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
186,"('winter', 'all-week', 'day')",solar,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
187,"('winter', 'all-week', 'day')",solar,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
188,"('winter', 'all-week', 'day')",solar,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
189,"('winter', 'all-week', 'day')",uranium,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
190,"('winter', 'all-week', 'day')",uranium,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
191,"('winter', 'all-week', 'day')",uranium,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
192,"('winter', 'all-week', 'day')",uranium,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
193,"('winter', 'all-week', 'day')",uranium,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
194,"('winter', 'all-week', 'day')",uranium,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
195,"('winter', 'all-week', 'day')",uranium,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
196,"('winter', 'all-week', 'day')",uranium,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
197,"('winter', 'all-week', 'day')",uranium,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
198,"('winter', 'all-week', 'day')",wind,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
199,"('winter', 'all-week', 'day')",wind,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
200,"('winter', 'all-week', 'day')",wind,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.00000000000
201,"('winter', 'all-week', 'day')",wind,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.00000000000
202,"('winter', 'all-week', 'day')",wind,Kenya,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,retrofit,power,0.00000000000
203,"('winter', 'all-week', 'day')",wind,Kenya,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,retrofit,power,0.00000000000
204,"('winter', 'all-week', 'day')",wind,Kenya,Onshore Wind,2020.00000000000,A1,retrofit,power,0.00000000000
205,"('winter', 'all-week', 'day')",wind,Kenya,Solar PV (Distributed with Storage),2020.00000000000,A1,retrofit,power,0.00000000000
206,"('winter', 'all-week', 'day')",wind,Kenya,Solar PV (Utility),2020.00000000000,A1,retrofit,power,0.00000000000
207,"('winter', 'all-week', 'day')",electricity,Kenya,Biomass Power Plant,2020.00000000000,A1,retrofit,power,0.14431498848
208,"('winter', 'all-week', 'day')",electricity,Kenya,Geothermal Power Plant,2020.00000000000,A1,retrofit,power,1.06154898525
209,"('winter', 'all-week', 'day')",electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,retrofit,power,0.63409806813
210,"('winter', 'all-week', 'day')",electricity,Kenya,Light Fuel Oil Power Plant,2020.00000000000,A1,retrofit,power,0.73760994111
