,commodity,region,technology,year,supply
0,electricity,Kenya,Biomass Power Plant,2030,0.69540000000
1,electricity,Kenya,Biomass Power Plant,2030,0.69540000000
2,electricity,Kenya,Biomass Power Plant,2030,0.69540000000
3,electricity,Kenya,Biomass Power Plant,2030,0.69540000000
4,electricity,Kenya,Biomass Power Plant,2030,0.69540000000
5,electricity,Kenya,Biomass Power Plant,2030,0.69540000000
6,electricity,Kenya,Biomass Power Plant,2030,0.69540000000
7,electricity,Kenya,Biomass Power Plant,2030,0.69540000000
8,electricity,Kenya,Biomass Power Plant,2035,0.48680000000
9,electricity,Kenya,Biomass Power Plant,2035,0.48680000000
10,electricity,Kenya,Biomass Power Plant,2035,0.48680000000
11,electricity,Kenya,Biomass Power Plant,2035,0.48680000000
12,electricity,Kenya,Biomass Power Plant,2035,0.48680000000
13,electricity,Kenya,Biomass Power Plant,2035,0.48680000000
14,electricity,Kenya,Biomass Power Plant,2035,0.48680000000
15,electricity,Kenya,Biomass Power Plant,2035,0.48680000000
16,electricity,Kenya,Geothermal Power Plant,2030,56.19380000000
17,electricity,Kenya,Geothermal Power Plant,2030,56.19380000000
18,electricity,Kenya,Geothermal Power Plant,2030,56.19380000000
19,electricity,Kenya,Geothermal Power Plant,2030,56.19380000000
20,electricity,Kenya,Geothermal Power Plant,2030,56.19380000000
21,electricity,Kenya,Geothermal Power Plant,2030,56.19380000000
22,electricity,Kenya,Geothermal Power Plant,2030,56.19380000000
23,electricity,Kenya,Geothermal Power Plant,2030,56.19380000000
24,electricity,Kenya,Geothermal Power Plant,2035,54.65930000000
25,electricity,Kenya,Geothermal Power Plant,2035,54.65930000000
26,electricity,Kenya,Geothermal Power Plant,2035,54.65930000000
27,electricity,Kenya,Geothermal Power Plant,2035,54.65930000000
28,electricity,Kenya,Geothermal Power Plant,2035,54.65930000000
29,electricity,Kenya,Geothermal Power Plant,2035,54.65930000000
30,electricity,Kenya,Geothermal Power Plant,2035,54.65930000000
31,electricity,Kenya,Geothermal Power Plant,2035,54.65930000000
32,electricity,Kenya,Geothermal Power Plant,2030,31.54070000000
33,electricity,Kenya,Geothermal Power Plant,2030,31.54070000000
